Gene	Cytoband	Altered group	Unaltered group	Altered group	Unaltered group	Log Ratio	p-Value	q-Value	Higher expression in
PAXBP1	21q22.11	9.79	9.91	0.51	0.63	-0.12	0.0848	0.137	Unaltered group
LALBA	12q13.11	0.05	0.10	0.17	0.37	-0.05	0.0849	0.137	Unaltered group
JADE3	Xp11.3	8.68	8.90	0.98	0.83	-0.22	0.0849	0.137	Unaltered group
NELFE	6p21.33	10.46	10.57	0.51	0.43	-0.11	0.0850	0.137	Unaltered group
ZCCHC12	Xq24	5.70	6.09	1.64	2.09	-0.39	0.0850	0.137	Unaltered group
CTPS2	Xp22.2	9.13	9.22	0.35	0.47	-0.08	0.0850	0.137	Unaltered group
TNFAIP1	17q11.2	10.60	10.66	0.30	0.25	-0.07	0.0853	0.138	Unaltered group
MRPS9	2q12.1	8.60	8.71	0.47	0.30	-0.10	0.0854	0.138	Unaltered group
CAVIN4	9q31.1	4.32	4.48	0.70	0.71	-0.16	0.0855	0.138	Unaltered group
CRPPA	7p21.2	6.53	6.69	0.74	0.56	-0.16	0.0856	0.138	Unaltered group
QSER1	11p13	10.12	10.25	0.58	0.60	-0.13	0.0856	0.138	Unaltered group
GREB1L	18q11.1-q11.2	4.76	5.17	1.81	1.79	-0.41	0.0856	0.138	Unaltered group
APCDD1	18p11.22	11.05	11.21	0.72	0.74	-0.16	0.0857	0.138	Unaltered group
NIBAN3	19p13.11	2.05	2.26	0.93	0.78	-0.21	0.0858	0.138	Unaltered group
DYNC2I1	7q36.3	9.00	9.12	0.53	0.53	-0.12	0.0859	0.138	Unaltered group
NDUFV2	18p11.22	9.91	9.99	0.35	0.38	-0.08	0.0860	0.138	Unaltered group
HGC6.3	6q27	1.38	1.63	1.04	1.21	-0.24	0.0860	0.138	Unaltered group
ANO2	12p13.31	3.72	3.96	1.11	0.91	-0.25	0.0860	0.139	Unaltered group
DNAH1	3p21.1	8.08	8.24	0.71	0.75	-0.16	0.0863	0.139	Unaltered group
C1ORF68	1q21.3	0.01	0.02	0.05	0.11	-0.01	0.0865	0.139	Unaltered group
RP9	7p14.3	7.16	7.27	0.50	0.51	-0.11	0.0866	0.139	Unaltered group
ALS2	2q33.1	9.64	9.72	0.31	0.36	-0.07	0.0868	0.140	Unaltered group
BAGE	21p11.1	0.02	0.05	0.10	0.23	-0.03	0.0870	0.140	Unaltered group
CKAP5	11p11.2	11.84	11.93	0.41	0.39	-0.09	0.0870	0.140	Unaltered group
PIPSL	10q23.33	7.29	7.36	0.35	0.32	-0.08	0.0870	0.140	Unaltered group
SAP18	13q12.11	11.43	11.53	0.44	0.41	-0.10	0.0876	0.141	Unaltered group
EXTL3	8p21.1	11.03	11.13	0.41	0.40	-0.09	0.0877	0.141	Unaltered group
SSTR5-AS1	16p13.3	1.55	1.83	1.28	1.01	-0.28	0.0878	0.141	Unaltered group
SLC22A8	11q12.3	0.58	0.79	0.90	1.22	-0.21	0.0878	0.141	Unaltered group
TMEM260	14q22.3	8.05	8.16	0.46	0.45	-0.10	0.0880	0.141	Unaltered group
NME4	16p13.3	10.61	10.72	0.49	0.54	-0.11	0.0880	0.141	Unaltered group
PRKAG3	2q35	0.12	0.19	0.26	0.41	-0.06	0.0880	0.141	Unaltered group
RNF185	22q12.2	10.34	10.42	0.36	0.28	-0.08	0.0881	0.141	Unaltered group
METTL21EP	13q33.1	1.81	1.98	0.77	0.81	-0.17	0.0883	0.142	Unaltered group
XPO7	8p21.3	10.96	11.03	0.32	0.32	-0.07	0.0883	0.142	Unaltered group
MRPL3	3q22.1	10.23	10.29	0.27	0.30	-0.06	0.0884	0.142	Unaltered group
TBATA	10q22.1	0.09	0.13	0.19	0.28	-0.05	0.0885	0.142	Unaltered group
PRR19	19q13.2	5.44	5.59	0.68	0.64	-0.15	0.0886	0.142	Unaltered group
KLHL40	3p22.1	0.80	0.95	0.69	0.70	-0.15	0.0886	0.142	Unaltered group
ANKS1B	12q23.1	9.13	9.37	1.01	1.28	-0.24	0.0887	0.142	Unaltered group
SLC6A12	12p13.33	7.00	7.21	0.92	1.17	-0.21	0.0887	0.142	Unaltered group
FZD4	11q14.2	8.52	8.67	0.69	0.55	-0.15	0.0887	0.142	Unaltered group
KIDINS220	2p25.1	11.92	12.02	0.46	0.44	-0.10	0.0888	0.142	Unaltered group
SCGB3A1	5q35.3	0.99	1.22	0.99	0.93	-0.22	0.0889	0.143	Unaltered group
SCX	8q24.3	1.91	2.19	1.26	1.23	-0.28	0.0889	0.143	Unaltered group
UBAP2	9p13.3	9.47	9.58	0.49	0.46	-0.11	0.0890	0.143	Unaltered group
ZFAND5	9q21.13	12.16	12.28	0.54	0.50	-0.12	0.0891	0.143	Unaltered group
EID1	15q21.1	12.36	12.43	0.29	0.30	-0.07	0.0891	0.143	Unaltered group
BOLA1	1q21.2	8.08	8.19	0.52	0.47	-0.11	0.0891	0.143	Unaltered group
OR5K2	3q11.2	0.84	0.99	0.70	0.65	-0.16	0.0892	0.143	Unaltered group
DYNLRB1	20q11.22	11.13	11.22	0.42	0.41	-0.09	0.0892	0.143	Unaltered group
TMEM99	17q21.2	7.35	7.46	0.47	0.48	-0.11	0.0896	0.144	Unaltered group
TSIX	Xq13.2	3.60	4.31	3.08	3.80	-0.71	0.0896	0.144	Unaltered group
RRAGD	6q15	10.61	10.76	0.64	0.65	-0.14	0.0897	0.144	Unaltered group
LINC02145	5p15.31	2.45	2.66	0.91	0.94	-0.21	0.0897	0.144	Unaltered group
OR11H6	14q11.2	0.01	0.03	0.07	0.13	-0.02	0.0899	0.144	Unaltered group
ADGRF1	6p12.3	0.17	0.25	0.33	0.44	-0.08	0.0900	0.144	Unaltered group
GOLGA6L5P	15q25.2	4.99	5.18	0.85	0.93	-0.19	0.0900	0.144	Unaltered group
ZNF2	2q11.1	7.13	7.19	0.25	0.31	-0.06	0.0901	0.144	Unaltered group
PATE4	11q24.2	0.14	0.20	0.27	0.34	-0.06	0.0902	0.144	Unaltered group
LRP1B	2q22.1-q22.2	10.05	10.26	0.92	1.04	-0.21	0.0908	0.145	Unaltered group
IVNS1ABP	1q25.3	11.41	11.51	0.47	0.47	-0.10	0.0910	0.146	Unaltered group
COA4	11q13.4	9.58	9.67	0.38	0.49	-0.09	0.0910	0.146	Unaltered group
SYS1-DBNDD2	20q13.12	6.71	6.94	1.07	0.73	-0.23	0.0912	0.146	Unaltered group
MECR	1p35.3	8.63	8.70	0.31	0.40	-0.07	0.0912	0.146	Unaltered group
TAS2R39	7q34	0.01	0.04	0.09	0.14	-0.02	0.0913	0.146	Unaltered group
HTRA1	10q26.13	13.14	13.28	0.62	0.80	-0.14	0.0913	0.146	Unaltered group
TFIP11	22q12.1	9.87	9.93	0.29	0.26	-0.06	0.0913	0.146	Unaltered group
FUNDC2P2	2p11.2	1.65	1.81	0.72	0.64	-0.16	0.0916	0.146	Unaltered group
BRD3	9q34.2	10.57	10.69	0.53	0.50	-0.12	0.0916	0.146	Unaltered group
LINC02249	15q13.2	1.77	2.04	1.22	1.19	-0.27	0.0916	0.146	Unaltered group
KCNC3	19q13.33	7.99	8.14	0.64	0.97	-0.15	0.0920	0.147	Unaltered group
MRPL27	17q21.33	9.38	9.49	0.51	0.44	-0.11	0.0921	0.147	Unaltered group
LINC01973	17q25.3	0.38	0.50	0.55	0.58	-0.12	0.0921	0.147	Unaltered group
BBS2	16q13	11.28	11.40	0.58	0.46	-0.13	0.0922	0.147	Unaltered group
PGBD4	15q14	5.81	5.93	0.50	0.66	-0.12	0.0922	0.147	Unaltered group
KLHL15	Xp22.11	8.01	8.10	0.39	0.44	-0.09	0.0923	0.147	Unaltered group
MSX2	5q35.2	4.45	4.92	2.09	2.18	-0.47	0.0923	0.147	Unaltered group
TM6SF2	19p13.11	3.70	3.99	1.32	1.11	-0.29	0.0924	0.147	Unaltered group
C2ORF68	2p11.2	9.49	9.58	0.38	0.50	-0.09	0.0924	0.147	Unaltered group
ANAPC11	17q25.3	10.35	10.46	0.52	0.48	-0.11	0.0926	0.147	Unaltered group
WDCP	2p23.3	8.12	8.20	0.36	0.41	-0.08	0.0927	0.148	Unaltered group
ZFYVE28	4p16.3	7.98	8.15	0.75	0.78	-0.17	0.0927	0.148	Unaltered group
FAM161A	2p15	7.47	7.58	0.51	0.49	-0.11	0.0927	0.148	Unaltered group
MT1X	16q13	11.05	11.35	1.30	1.48	-0.29	0.0927	0.148	Unaltered group
WDR20	14q32.31	8.73	8.81	0.37	0.30	-0.08	0.0927	0.148	Unaltered group
CTBP1-DT	4p16.3	8.82	8.89	0.29	0.37	-0.07	0.0928	0.148	Unaltered group
GTF2IP1	7q11.23	13.32	13.40	0.36	0.33	-0.08	0.0930	0.148	Unaltered group
RRM1	11p15.4	9.88	9.99	0.47	0.52	-0.11	0.0930	0.148	Unaltered group
GRHPR	9p13.2	11.01	11.09	0.36	0.38	-0.08	0.0934	0.149	Unaltered group
ZBTB17	1p36.13	9.30	9.40	0.45	0.48	-0.10	0.0935	0.149	Unaltered group
NCKAP5L	12q13.12	9.73	9.83	0.44	0.42	-0.10	0.0937	0.149	Unaltered group
PROP1	5q35.3	0.06	0.11	0.22	0.27	-0.05	0.0938	0.149	Unaltered group
GRINA	8q24.3	12.60	12.70	0.46	0.51	-0.10	0.0942	0.150	Unaltered group
PTPA	9q34.11	11.76	11.83	0.32	0.34	-0.07	0.0943	0.150	Unaltered group
POLR3B	12q23.3	8.18	8.27	0.40	0.36	-0.09	0.0943	0.150	Unaltered group
C20ORF173	20q11.22	0.09	0.14	0.23	0.27	-0.05	0.0943	0.150	Unaltered group
DAXX	6p21.32	10.16	10.24	0.34	0.34	-0.08	0.0943	0.150	Unaltered group
OTUD7A	15q13.3	6.23	6.45	1.00	0.90	-0.22	0.0943	0.150	Unaltered group
KCNK9	8q24.3	3.99	4.33	1.43	2.10	-0.34	0.0944	0.150	Unaltered group
PSMB6	17p13.2	10.65	10.74	0.39	0.36	-0.09	0.0946	0.150	Unaltered group
FRAS1	4q21.21	5.43	5.74	1.37	1.51	-0.31	0.0946	0.150	Unaltered group
OR2AG2	11p15.4	0.11	0.16	0.23	0.31	-0.05	0.0947	0.150	Unaltered group
SARS2	19q13.2	7.87	7.99	0.55	0.53	-0.12	0.0947	0.150	Unaltered group
GUCA1C	3q13.13	0.24	0.37	0.56	0.78	-0.13	0.0948	0.150	Unaltered group
ZNF429	19p12	7.10	7.23	0.58	0.53	-0.13	0.0948	0.150	Unaltered group
CSNK2A1	20p13	10.36	10.43	0.33	0.36	-0.07	0.0951	0.151	Unaltered group
BDP1	5q13.2	9.49	9.59	0.48	0.55	-0.11	0.0952	0.151	Unaltered group
POP1	8q22.2	7.01	7.08	0.33	0.41	-0.08	0.0952	0.151	Unaltered group
ADARB2	10p15.3	6.84	7.22	1.74	1.67	-0.38	0.0953	0.151	Unaltered group
C14ORF180	14q32.33	0.89	1.15	1.22	1.03	-0.26	0.0954	0.151	Unaltered group
DAZAP1	19p13.3	9.56	9.66	0.50	0.45	-0.11	0.0955	0.151	Unaltered group
TAZ	Xq28	8.60	8.74	0.66	0.58	-0.14	0.0956	0.152	Unaltered group
SLC10A2	13q33.1	0.05	0.08	0.14	0.25	-0.03	0.0956	0.152	Unaltered group
MOGAT3	7q22.1	0.01	0.04	0.09	0.16	-0.02	0.0957	0.152	Unaltered group
SNORA10	16p13.3	0.14	0.21	0.30	0.41	-0.07	0.0962	0.152	Unaltered group
RAB2B	14q11.2	9.21	9.29	0.39	0.37	-0.08	0.0962	0.152	Unaltered group
OLAH	10p13	1.39	1.58	0.85	0.89	-0.19	0.0962	0.152	Unaltered group
NUCB2	11p15.1	8.98	9.10	0.53	0.50	-0.11	0.0963	0.153	Unaltered group
NME3	16p13.3	9.02	9.20	0.79	0.83	-0.17	0.0964	0.153	Unaltered group
TTC9C	11q12.3	8.04	8.10	0.28	0.29	-0.06	0.0967	0.153	Unaltered group
GABARAPL2	16q23.1	11.97	12.06	0.42	0.42	-0.09	0.0969	0.153	Unaltered group
RUNDC1	17q21.31	9.04	9.10	0.25	0.30	-0.06	0.0969	0.153	Unaltered group
MYCBP2	13q22.3	10.84	10.98	0.63	0.78	-0.14	0.0969	0.153	Unaltered group
AKR1C2	10p15.1	5.31	5.65	1.52	1.47	-0.33	0.0970	0.153	Unaltered group
MDFI	6p21.1	9.22	9.54	1.46	1.60	-0.32	0.0970	0.153	Unaltered group
PKP4	2q24.1	11.00	11.15	0.73	0.63	-0.16	0.0970	0.153	Unaltered group
RNF38	9p13.2	10.44	10.53	0.43	0.41	-0.09	0.0971	0.154	Unaltered group
RAB14	9q33.2	11.69	11.74	0.23	0.28	-0.05	0.0971	0.154	Unaltered group
DNMT1	19p13.2	10.48	10.58	0.47	0.56	-0.11	0.0971	0.154	Unaltered group
ZMYND8	20q13.12	10.03	10.12	0.40	0.42	-0.09	0.0971	0.154	Unaltered group
GET3	19p13.13	10.77	10.84	0.30	0.29	-0.07	0.0972	0.154	Unaltered group
LINC00689	7q36.3	8.11	8.77	3.00	2.81	-0.65	0.0972	0.154	Unaltered group
MXD1	2p13.3	8.67	8.76	0.40	0.48	-0.09	0.0972	0.154	Unaltered group
MCUR1	6p23	8.23	8.30	0.33	0.38	-0.07	0.0973	0.154	Unaltered group
LOH12CR2	12p13.2	6.77	6.90	0.56	0.62	-0.12	0.0974	0.154	Unaltered group
PAX1	20p11.22	3.57	4.16	2.74	2.40	-0.59	0.0976	0.154	Unaltered group
SAAL1	11p15.1	7.37	7.46	0.39	0.48	-0.09	0.0977	0.154	Unaltered group
ZNF253	19p13.11	8.16	8.28	0.56	0.58	-0.12	0.0977	0.154	Unaltered group
GCM2	6p24.2	0.33	0.41	0.36	0.47	-0.08	0.0977	0.154	Unaltered group
ZNF669	1q44	6.55	6.65	0.45	0.54	-0.10	0.0978	0.154	Unaltered group
PDZD8	10q25.3-q26.11	9.08	9.27	0.86	0.88	-0.19	0.0978	0.154	Unaltered group
VCX	Xp22.31	0.21	0.30	0.38	0.49	-0.09	0.0978	0.154	Unaltered group
GUCY1A2	11q22.3	6.01	6.25	1.06	1.25	-0.24	0.0982	0.155	Unaltered group
HPSE2	10q24.2	5.25	5.91	3.08	2.51	-0.66	0.0983	0.155	Unaltered group
GRB10	7p12.1	9.46	9.66	0.94	0.84	-0.20	0.0984	0.155	Unaltered group
PTGES2-AS1	9q34.11	2.15	2.33	0.81	0.73	-0.18	0.0986	0.156	Unaltered group
ST7	7q31.2	9.48	9.57	0.42	0.50	-0.09	0.0988	0.156	Unaltered group
FAM161B	14q24.3	7.83	8.01	0.88	0.75	-0.19	0.0988	0.156	Unaltered group
ADCYAP1	18p11.32	3.51	3.86	1.50	2.12	-0.35	0.0990	0.156	Unaltered group
GMCL1	2p13.3	7.56	7.66	0.46	0.56	-0.10	0.0990	0.156	Unaltered group
TRIM72	16p11.2	0.62	0.76	0.63	0.82	-0.14	0.0991	0.156	Unaltered group
PCID2	13q34	8.73	8.81	0.34	0.34	-0.07	0.0991	0.156	Unaltered group
SGMS1	10q11.23	9.23	9.34	0.50	0.59	-0.11	0.0992	0.156	Unaltered group
ARHGEF2	1q22	11.34	11.46	0.55	0.49	-0.12	0.0992	0.156	Unaltered group
PSPN	19p13.3	1.17	1.34	0.81	0.74	-0.17	0.0994	0.157	Unaltered group
ZEB1-AS1	10p11.22	6.73	6.86	0.59	0.66	-0.13	0.0994	0.157	Unaltered group
CCDC174	3p25.1	8.65	8.72	0.33	0.37	-0.07	0.0995	0.157	Unaltered group
RAN	12q24.33	11.38	11.44	0.29	0.29	-0.06	0.0995	0.157	Unaltered group
MOV10L1	22q13.33	3.68	3.94	1.19	1.33	-0.26	0.0996	0.157	Unaltered group
CPEB4	5q35.2	10.79	10.92	0.64	0.58	-0.14	0.0996	0.157	Unaltered group
KCP	7q32.1	2.97	3.18	1.00	0.85	-0.21	0.0998	0.157	Unaltered group
ASB4	7q21.3	2.16	2.42	1.22	1.13	-0.26	0.100	0.157	Unaltered group
NEU3	11q13.4	6.25	6.42	0.73	1.00	-0.17	0.100	0.158	Unaltered group
ACTRT1	Xq25	0.05	0.09	0.19	0.23	-0.04	0.100	0.158	Unaltered group
RPS6KA2	6q27	10.65	10.79	0.63	0.63	-0.14	0.100	0.158	Unaltered group
MAEA	4p16.3	9.94	9.99	0.22	0.31	-0.05	0.101	0.158	Unaltered group
HNRNPA2B1	7p15.2	13.75	13.81	0.27	0.35	-0.06	0.101	0.159	Unaltered group
PDHA2	4q22.3	0.01	0.03	0.06	0.14	-0.02	0.101	0.159	Unaltered group
ZNF41	Xp11.3	7.98	8.06	0.35	0.41	-0.08	0.101	0.159	Unaltered group
ZNF212	7q36.1	8.72	8.79	0.32	0.37	-0.07	0.101	0.159	Unaltered group
FRMD1	6q27	0.17	0.25	0.34	0.42	-0.08	0.101	0.159	Unaltered group
GABRB1	4p12	5.54	5.93	1.83	1.58	-0.39	0.101	0.159	Unaltered group
TBL1Y	Yp11.2	0.31	0.43	0.55	0.74	-0.12	0.101	0.159	Unaltered group
LYRM1	16p12.3	8.87	8.98	0.56	0.37	-0.12	0.101	0.159	Unaltered group
SERPINB5	18q21.33	0.37	0.51	0.61	0.96	-0.14	0.102	0.160	Unaltered group
CACNA1D	3p21.1	7.20	7.43	1.07	1.04	-0.23	0.102	0.160	Unaltered group
C17ORF107	17p13.2	4.19	4.39	0.86	1.23	-0.20	0.102	0.160	Unaltered group
PAPLN	14q24.2	8.03	8.33	1.39	1.40	-0.30	0.102	0.160	Unaltered group
TOP3A	17p11.2	8.74	8.82	0.32	0.40	-0.07	0.102	0.160	Unaltered group
PODN	1p32.3	8.45	8.69	1.05	1.28	-0.23	0.102	0.160	Unaltered group
PTPRU	1p35.3	7.82	8.06	1.13	1.14	-0.24	0.102	0.161	Unaltered group
PROSER2	10p14	3.46	3.65	0.92	0.87	-0.20	0.102	0.161	Unaltered group
TNFRSF21	6p12.3	11.48	11.70	1.06	0.79	-0.22	0.102	0.161	Unaltered group
CEL	9q34.13	4.12	4.34	1.03	0.95	-0.22	0.103	0.161	Unaltered group
ANGPT4	20p13	1.86	2.12	1.19	1.15	-0.26	0.103	0.161	Unaltered group
ST6GALNAC1	17q25.1	5.61	5.79	0.77	0.99	-0.17	0.103	0.161	Unaltered group
MDP1	14q12	7.58	7.68	0.47	0.43	-0.10	0.103	0.161	Unaltered group
CSAG1	Xq28	2.15	2.32	0.80	0.88	-0.17	0.103	0.161	Unaltered group
DDX27	20q13.13	9.72	9.78	0.26	0.33	-0.06	0.103	0.161	Unaltered group
TRIB2	2p24.3	10.79	10.98	0.86	0.93	-0.19	0.103	0.162	Unaltered group
RPSAP9	9q21.13	4.48	4.62	0.65	0.58	-0.14	0.103	0.162	Unaltered group
PHAX	5q23.2	9.14	9.22	0.38	0.38	-0.08	0.103	0.162	Unaltered group
HAUS7	Xq28	8.28	8.43	0.69	0.60	-0.15	0.104	0.162	Unaltered group
HNRNPCL3	1p36.21	3.56	3.73	0.80	0.72	-0.17	0.104	0.162	Unaltered group
LINC01018	5p15.31	3.50	3.86	1.63	1.91	-0.36	0.104	0.163	Unaltered group
KRTAP10-2	21q22.3	0.01	0.03	0.08	0.13	-0.02	0.104	0.163	Unaltered group
VWA2	10q25.3	5.62	5.83	0.99	0.98	-0.21	0.104	0.163	Unaltered group
TUSC2	3p21.31	9.71	9.80	0.42	0.37	-0.09	0.104	0.163	Unaltered group
RAE1	20q13.31	9.24	9.30	0.26	0.27	-0.06	0.104	0.163	Unaltered group
KCNT2	1q31.3	7.44	7.64	0.93	1.14	-0.20	0.104	0.163	Unaltered group
FAM200B	4p15.32	9.20	9.27	0.33	0.33	-0.07	0.104	0.163	Unaltered group
CCHCR1	6p21.33	8.38	8.50	0.57	0.50	-0.12	0.105	0.164	Unaltered group
PTX4	16p13.3	0.57	0.69	0.54	0.57	-0.12	0.105	0.164	Unaltered group
SLC39A10	2q32.3	10.25	10.38	0.58	0.66	-0.13	0.105	0.164	Unaltered group
BIN3-IT1	8p21.3	0.40	0.50	0.43	0.51	-0.10	0.105	0.164	Unaltered group
APOLD1	12p13.1	10.42	10.65	1.08	1.01	-0.23	0.105	0.164	Unaltered group
TBC1D13	9q34.11	10.22	10.29	0.33	0.29	-0.07	0.105	0.164	Unaltered group
PPIAL4D	1q21.1	0.80	0.91	0.55	0.55	-0.12	0.105	0.165	Unaltered group
RPL23AP32	2p16.2	1.04	1.22	0.84	0.86	-0.18	0.105	0.165	Unaltered group
ZC2HC1B	6q24.2	0.42	0.52	0.51	0.55	-0.11	0.106	0.165	Unaltered group
PMCHL2	5q13.2	0.04	0.08	0.14	0.20	-0.03	0.106	0.165	Unaltered group
TTL	2q14.1	9.96	10.04	0.38	0.40	-0.08	0.106	0.165	Unaltered group
LRIG1	3p14.1	13.63	13.80	0.81	0.88	-0.17	0.106	0.165	Unaltered group
MARCHF9	12q14.1	8.80	9.00	0.95	0.81	-0.20	0.106	0.165	Unaltered group
KIF13A	6p22.3	10.30	10.45	0.67	0.78	-0.15	0.106	0.165	Unaltered group
PCP4	21q22.2	5.44	5.82	1.79	1.75	-0.38	0.106	0.165	Unaltered group
PRAMEF22	1p36.21 alternate reference locus	0.01	0.02	0.05	0.17	-0.02	0.106	0.166	Unaltered group
KAZALD1	10q24.31	4.85	5.10	1.14	1.07	-0.24	0.106	0.166	Unaltered group
SORBS3	8p21.3	11.27	11.37	0.44	0.56	-0.10	0.106	0.166	Unaltered group
OGG1	3p25.3	9.08	9.16	0.38	0.34	-0.08	0.106	0.166	Unaltered group
SNORC	2q37.1	3.37	3.74	1.76	1.66	-0.37	0.107	0.167	Unaltered group
SLC35G3	17q12	0.20	0.27	0.35	0.39	-0.08	0.107	0.167	Unaltered group
PEAK1	15q24.3	11.04	11.16	0.54	0.60	-0.12	0.107	0.167	Unaltered group
AHSA2P	2p15	8.84	9.05	0.98	0.94	-0.21	0.107	0.167	Unaltered group
ARSH	Xp22.33	0.05	0.10	0.20	0.23	-0.04	0.107	0.167	Unaltered group
ZBTB4	17p13.1	11.60	11.65	0.23	0.31	-0.05	0.107	0.167	Unaltered group
DCC	18q21.2	5.76	6.16	1.88	1.85	-0.40	0.107	0.167	Unaltered group
SOST	17q21.31	0.30	0.43	0.60	0.65	-0.13	0.108	0.167	Unaltered group
UXT-AS1	Xp11.23	3.01	3.14	0.61	0.63	-0.13	0.108	0.168	Unaltered group
SLC6A20	3p21.31	2.85	3.18	1.53	1.66	-0.33	0.108	0.168	Unaltered group
CRLF1	19p12	7.38	7.99	2.93	2.57	-0.61	0.108	0.168	Unaltered group
ANXA8	10q11.22	1.19	1.44	1.17	1.19	-0.25	0.108	0.168	Unaltered group
P2RX2	12q24.33	1.21	1.54	1.55	1.65	-0.33	0.108	0.168	Unaltered group
FBH1	10p15.1	10.25	10.34	0.46	0.37	-0.10	0.108	0.168	Unaltered group
PCDHA11	5q31.3	4.83	5.28	2.08	2.30	-0.45	0.108	0.168	Unaltered group
CASTOR2	7q11.23	5.37	5.55	0.87	0.84	-0.18	0.108	0.168	Unaltered group
TEPSIN	17q25.3	8.24	8.36	0.58	0.55	-0.12	0.109	0.169	Unaltered group
KDM3A	2p11.2	10.71	10.81	0.49	0.47	-0.10	0.109	0.169	Unaltered group
SALL2	14q11.2	11.43	11.57	0.65	0.67	-0.14	0.109	0.169	Unaltered group
PDE6C	10q23.33	0.30	0.39	0.41	0.46	-0.09	0.109	0.169	Unaltered group
MYNN	3q26.2	8.36	8.42	0.30	0.35	-0.06	0.109	0.169	Unaltered group
SCO2	22q13.33	8.38	8.48	0.51	0.40	-0.11	0.109	0.169	Unaltered group
STRN4	19q13.32	10.72	10.80	0.36	0.47	-0.08	0.109	0.170	Unaltered group
INCENP	11q12.3	8.40	8.50	0.48	0.58	-0.11	0.109	0.170	Unaltered group
MPPE1	18p11.21	9.17	9.23	0.26	0.30	-0.06	0.109	0.170	Unaltered group
PCDHGA2	5q31.3	6.61	6.92	1.45	1.58	-0.31	0.109	0.170	Unaltered group
CADPS	3p14.2	9.87	10.14	1.24	1.20	-0.26	0.110	0.171	Unaltered group
SOX2	3q26.33	12.90	13.03	0.53	0.90	-0.12	0.110	0.171	Unaltered group
FAM171B	2q32.1	11.29	11.43	0.67	0.74	-0.14	0.111	0.171	Unaltered group
PCDHB2	5q31.3	7.41	7.70	1.36	1.50	-0.29	0.111	0.172	Unaltered group
CBX5	12q13.13	12.47	12.55	0.41	0.41	-0.09	0.111	0.172	Unaltered group
OR2J3	6p22.1	0.01	0.02	0.06	0.11	-0.01	0.111	0.172	Unaltered group
LINC01558	6q27	0.81	0.98	0.76	0.79	-0.16	0.111	0.172	Unaltered group
FAM66D	8p23.1	5.18	5.48	1.42	1.08	-0.29	0.111	0.172	Unaltered group
ZSCAN29	15q15.3	9.19	9.27	0.40	0.43	-0.08	0.111	0.172	Unaltered group
SEC14L1P1	11p11.2	3.47	3.59	0.54	0.69	-0.12	0.111	0.173	Unaltered group
PNLIPRP2	10q25.3	0.03	0.06	0.14	0.23	-0.03	0.111	0.173	Unaltered group
NIPA1	15q11.2	9.94	10.10	0.76	0.70	-0.16	0.112	0.173	Unaltered group
FAM217A	6p25.2	0.12	0.17	0.25	0.37	-0.06	0.112	0.173	Unaltered group
C14ORF132	14q32.2	12.01	12.21	0.95	1.00	-0.20	0.112	0.173	Unaltered group
MAGEC1	Xq27.2	0.16	0.25	0.39	0.72	-0.09	0.112	0.173	Unaltered group
BLOC1S2	10q24.31	9.91	9.99	0.37	0.43	-0.08	0.112	0.173	Unaltered group
ZNF204P	6p22.1	6.41	6.68	1.23	1.50	-0.27	0.112	0.173	Unaltered group
VEGFD	Xp22.2	2.08	2.30	1.00	1.13	-0.21	0.112	0.173	Unaltered group
MRPL55	1q42.13	8.93	9.05	0.55	0.50	-0.11	0.112	0.173	Unaltered group
LUC7L2	7q34	11.05	11.11	0.27	0.33	-0.06	0.112	0.173	Unaltered group
CARD14	17q25.3	4.42	4.63	0.97	0.94	-0.20	0.112	0.174	Unaltered group
COG8	16q22.1	8.95	9.00	0.25	0.29	-0.05	0.112	0.174	Unaltered group
PIN1P1	1p31.1	0.92	1.07	0.73	0.75	-0.15	0.112	0.174	Unaltered group
SPATA19	11q25	0.09	0.14	0.23	0.29	-0.05	0.112	0.174	Unaltered group
TNRC6A	16p12.1	10.59	10.67	0.36	0.37	-0.08	0.112	0.174	Unaltered group
LSMEM2	3p21.31	3.71	3.96	1.21	1.12	-0.25	0.113	0.174	Unaltered group
TRIM75P	4q32.3	0.32	0.41	0.40	0.48	-0.09	0.113	0.174	Unaltered group
RNASE13	14q11.1	1.07	1.21	0.66	0.70	-0.14	0.113	0.174	Unaltered group
RBM19	12q24.13-q24.21	9.33	9.41	0.35	0.38	-0.07	0.113	0.174	Unaltered group
GCN1	12q24.23	11.08	11.16	0.35	0.39	-0.07	0.113	0.174	Unaltered group
C20ORF202	20p13	3.67	3.80	0.64	0.63	-0.13	0.113	0.174	Unaltered group
SYNE2	14q23.2	10.58	10.73	0.70	0.81	-0.15	0.113	0.174	Unaltered group
LYVE1	11p15.4	6.41	6.84	2.06	1.94	-0.43	0.113	0.174	Unaltered group
THAP7-AS1	22q11.21	6.09	6.24	0.71	0.71	-0.15	0.113	0.175	Unaltered group
FITM2	20q13.12	5.85	5.99	0.64	0.79	-0.14	0.113	0.175	Unaltered group
INTS4P2	7q11.21	3.51	3.66	0.74	0.65	-0.15	0.113	0.175	Unaltered group
C10ORF62	10q24.2	1.20	1.36	0.71	0.92	-0.15	0.114	0.175	Unaltered group
EDN1	6p24.1	7.23	7.52	1.39	1.29	-0.29	0.114	0.175	Unaltered group
MTHFD2	2p13.1	10.38	10.58	0.92	1.24	-0.20	0.114	0.176	Unaltered group
